Model,Tn,Left CV,Right CV,Is Nonlinear?
MktRf,0.03108686812541752,-1.409566057481694,1.0501530347185453,False
HML,0.3330499129310912,-1.3499279879278245,0.7939218535180771,False
SMB,8.067466351063688,-1.615378467820374,1.4340191258200168,True
nxf,12.305421513169538,-1.458875831581208,1.0868597431866935,True
chcsho,4.423906401158466,-1.3893234831015968,1.1459139730683947,True
pm,7.72337646698595,-1.4763454943644958,1.0504269357710272,True
MktRf+HML+SMB,5.289541538983114,-1.91934941316681,1.3480291358453023,True
SMB+nxf+chcsho+pm,10.717952066523429,-2.019542889721707,1.5727207841517554,True
